COUNTY,DATE,WATER,TOWN,SPECIES,QTY,SIZE (inch),X_coord,Y_coord,ABUNDANCE
Penobscot,2025-05-22,COLD STREAM,Enfield,BROOK TROUT,110,10,-68.5702519298811,45.24848554987813,
Washington,2025-05-22,PLEASANT L,Kossuth Twp,BROOK TROUT,1000,8,-67.8889144616,45.3764425659,
Penobscot,2025-05-22,CEDAR L,T3 R9 NWP,L.L. SALMON,200,7,-68.80014545247073,45.528554832469425,
Washington,2025-05-22,FARROW L,Topsfield,BROOK TROUT,300,8,-67.7673159445,45.4251171958,
Penobscot,2025-05-22,COLD STREAM,Enfield,BROOK TROUT,110,10,-68.5702519298811,45.24848554987813,
Piscataquis,2025-05-22,JO-MARY L (UPPER),TA R10 WELS,L.L. SALMON,800,7,-68.9620118246,45.6008210034,
Piscataquis,2025-05-22,SEBEC R,Milo,BROOK TROUT,650,10,-69.02281181794588,45.26863111350234,
Penobscot,2025-05-23,GILES P,Patten,BROOK TROUT,220,10,-68.4542056783,46.0158141883,
Aroostook,2025-05-23,GRAND L (EAST),Orient,BROOK TROUT,1650,9,-67.8043959001,45.735403458,
Aroostook,2025-05-23,GRAND L (EAST),Weston,L.L. SALMON,2250,6,-67.8043959001,45.735403458,
Penobscot,2025-05-24,SEBOEIS STREAM,Seboeis Plt,BROOK TROUT,250,10,-68.71041092849724,45.35442753920234,
Aroostook,2025-05-28,MATTAWAMKEAG R,Haynesville,BROOK TROUT,850,10,-67.99638087006802,45.8361713403225,
Aroostook,2025-05-28,MATTAWAMKEAG R,Haynesville,BROOK TROUT,850,10,-67.99638087006802,45.8361713403225,
Penobscot,2025-05-28,COLD STREAM P,Enfield,BROOK TROUT,250,10,-68.544563772,45.2668776274,
Hancock,2025-05-28,NICATOUS L,T40 MD,SPLAKE,1300,9,-68.143926885,45.0862405176,
Piscataquis,2025-05-29,SEBEC R,Milo,BROOK TROUT,385,10,-69.02281181794588,45.26863111350234,
Penobscot,2025-05-29,COLD STREAM,Enfield,BROOK TROUT,110,10,-68.5702519298811,45.24848554987813,
Penobscot,2025-05-30,PASSADUMKEAG R,Grand Falls Twp,BROOK TROUT,5000,1,-67.563160812,45.2769322949,
Piscataquis,2025-05-30,SCHOODIC STREAM,Medford,BROOK TROUT,0,0,-68.85087912417742,45.2964812762475,
Penobscot,2025-05-30,PASSADUMKEAG R,Lowell,BROOK TROUT,0,0,-68.47798422303173,45.15691405514176,
Penobscot,2025-06-03,COLD STREAM,Enfield,BROOK TROUT,110,10,-68.5702519298811,45.24848554987813,
Penobscot,2025-06-03,IRELAND P,T7 R8 WELS,BROOK TROUT,100,3,-68.7709629583,46.2542146969,
Hancock,2025-06-03,SIDE PISTOL L,T3 ND,BROOK TROUT,400,9,-68.1680148541,45.1855381813,
Hancock,2025-06-03,DUCK L,Oqiton Twp,L.L. SALMON,500,6,-68.0983272799,45.1522297723,
Penobscot,2025-06-03,ENDLESS L,T3 R9 NWP,L.L. SALMON,400,6,-68.81339978260898,45.47110737815044,
Penobscot,2025-06-03,SHIN P (UPPER),Mount Chase,BROOK TROUT,250,10,-68.5391556822,46.1194566594,
Penobscot,2025-06-04,SCRAGGLY L,T7 R8 WELS,L.L. SALMON,300,6,-68.7548367633,46.2387853509,
Penobscot,2025-06-06,COLD STREAM,Enfield,BROOK TROUT,19000,1,-68.5702519298811,45.24848554987813,
Hancock,2025-06-06,NICATOUS STREAM,T3 ND,BROOK TROUT,19000,1,-68.259049,45.209818,
Penobscot,2025-06-10,EDWARDS FAMILY KIDS FISHING P,Lincoln,BROOK TROUT,110,10,-68.53515327684133,45.35708386581909,
Aroostook,2025-06-12,MOLUNKUS L,Molunkus Twp,L.L. SALMON,250,6,-68.3113876982,45.6678976597,
Penobscot,2025-06-20,PASSADUMKEAG R,Lowell,L.L. SALMON,1000,1,-68.47798422303173,45.15691405514176,
Penobscot,2025-09-18,IRELAND P,T7 R8 WELS,BROOK TROUT,0,0,-68.7709629583,46.2542146969,
Penobscot,2025-09-18,DAVIS (WAPITI) P,T5 R7 WELS,BROOK TROUT,0,0,-68.5886675778,46.0956385185,
Penobscot,2025-09-18,MILLINOCKET L,T1 R8 WELS,L.L. SALMON,0,0,-68.7939903471,45.7592994858,
Piscataquis,2025-09-19,ABOL P,T2 R9 WELS,BROOK TROUT,750,6,-68.9244490402,45.8382457728,
Piscataquis,2025-09-19,ROCKY P,T2 R9 WELS,BROOK TROUT,200,6,-68.9079291226,45.8361135858,
Piscataquis,2025-09-19,ROUND P,T2 R9 WELS,BROOK TROUT,250,6,-68.9068661241,45.8395862649,
Aroostook,2025-09-25,FAULKNER L,Weston,BROOK TROUT,200,13,-67.8897618531,45.7711873366,
Hancock,2025-09-26,SELMORE (KILLMAN) P,Oqiton Twp,BROOK TROUT,300,7,-68.0462526952,45.1964969406,
Hancock,2025-09-29,DUCK L,Oqiton Twp,BROOK TROUT,2000,7,-68.0983272799,45.1522297723,
Piscataquis,2025-09-29,HALE P,T2 R10 WELS,BROOK TROUT,500,7,-68.9754578204,45.810169364,
Piscataquis,2025-09-29,CELIA P,T3 R10 WELS,BROOK TROUT,250,6,-69.0681662673,45.891992639,
Piscataquis,2025-09-29,DRAPER P,T3 R10 WELS,BROOK TROUT,350,6,-69.0448176789,45.9011767583,
Penobscot,2025-10-01,COLD STREAM P,Enfield,BROOK TROUT,350,13,-68.544563772,45.2668776274,
Penobscot,2025-10-01,COLD STREAM P,Enfield,BROOK TROUT,350,13,-68.544563772,45.2668776274,
Penobscot,2025-10-01,SHIN P (UPPER),Mount Chase,BROOK TROUT,300,13,-68.5391556822,46.1194566594,
Penobscot,2025-10-01,SHIN P (LOWER),Mount Chase,BROOK TROUT,300,13,-68.5549635277,46.1060903987,
Hancock,2025-10-02,SPRING L,T3 ND,BROOK TROUT,750,8,-68.2109615103,45.2123180768,
Hancock,2025-10-02,OXHEAD P (UPPER),T40 MD,BROOK TROUT,450,8,-68.254365154,45.0822530475,
Washington,2025-10-02,TOMAH L,Forest City Twp,BROOK TROUT,500,7,-67.7427819696,45.5908392357,
Piscataquis,2025-10-02,TURTLE P,Lake View Plt,BROOK TROUT,400,8,-68.8584165728,45.4152307886,
Piscataquis,2025-10-02,SCHOODIC L,Lake View Plt,BROOK TROUT,300,13,-68.9219156521,45.3707656872,
Piscataquis,2025-10-02,SCHOODIC L,Lake View Plt,BROOK TROUT,300,13,-68.9219156521,45.3707656872,
Hancock,2025-10-03,CRYSTAL P,T40 MD,BROOK TROUT,700,7,-68.1918426798,45.0309261282,
Hancock,2025-10-03,WEST L,T3 ND,BROOK TROUT,300,13,-68.1952819302,45.114448988,
Piscataquis,2025-10-03,PEMADUMCOOK CHAIN L,T1 R9 WELS,BROOK TROUT,800,13,-68.9362835285,45.7059507319,
Penobscot,2025-10-03,PEMADUMCOOK CHAIN L,T4 Indian Purchase Twp,BROOK TROUT,800,13,-68.8920997778,45.6111206886,
Hancock,2025-10-03,TROUT P,T40 MD,BROOK TROUT,300,7,-68.2271477508,45.0592176549,
Hancock,2025-10-03,LOON P,T40 MD,BROOK TROUT,300,7,-68.1990195239,45.0376521233,
Penobscot,2025-10-06,GREEN MOUNTAIN P,T6 R6 WELS,BROOK TROUT,200,8,-68.4616509883,46.1923576356,
Piscataquis,2025-10-06,FROST P,Trout Brook Twp,BROOK TROUT,300,6,-68.916266585,46.1741204657,
Piscataquis,2025-10-06,BILLFISH P,Trout Brook Twp,BROOK TROUT,300,6,-68.8226664467,46.1358500675,
Piscataquis,2025-10-06,THIRD (MATAGAMON) L,T7 R10 WELS,BROOK TROUT,1500,8,-69.0306659208,46.2453232453,
Penobscot,2025-10-06,LUNKSOOS L,T4 R7 WELS,BROOK TROUT,1200,8,-68.6747252652,46.0111936971,
Piscataquis,2025-10-07,JO-MARY P,TB R10 WELS,BROOK TROUT,300,7,-69.0394566866,45.5768119539,
Penobscot,2025-10-07,JERRY P,Millinocket,BROOK TROUT,500,13,-68.6817557169,45.6696653205,
Penobscot,2025-10-07,"CARIBOU,EGG,LONG P",Lincoln,BROOK TROUT,600,13,-68.4183182805,45.4051802325,
Penobscot,2025-10-08,UPPER P,Lincoln,BROOK TROUT,500,13,-68.4163968082,45.3211597662,
Aroostook,2025-10-08,MATTAWAMKEAG L,T4 R3 WELS,L.L. SALMON,800,13,-68.5800390229,46.3657169204,
Penobscot,2025-10-08,SILVER (MATTAKEUNK) L,Lee,BROOK TROUT,700,13,-68.31529277552849,45.35091842194667,
Penobscot,2025-10-09,HAY L,T6 R8 WELS,L.L. SALMON,200,13,-68.7183843161,46.1465501401,
Penobscot,2025-10-09,COLD STREAM P (UPPER),Lincoln,BROOK TROUT,200,13,-68.4750834358,45.2995178445,
Penobscot,2025-10-09,COLD STREAM P (UPPER),Lincoln,BROOK TROUT,200,13,-68.4750834358,45.2995178445,
Piscataquis,2025-10-09,MITCHELL P,T7 R9 WELS,BROOK TROUT,300,7,-68.8355259062,46.2350286324,
Aroostook,2025-10-09,MOLUNKUS L,Molunkus Twp,BROOK TROUT,800,13,-68.3113876982,45.6678976597,
Aroostook,2025-10-09,MOLUNKUS L,Molunkus Twp,L.L. SALMON,400,13,-68.3113876982,45.6678976597,
Penobscot,2025-10-09,COLD STREAM P,Enfield,BROOK TROUT,350,13,-68.544563772,45.2668776274,
Penobscot,2025-10-09,HAY L,T6 R8 WELS,BROOK TROUT,200,13,-68.7183843161,46.1465501401,
Piscataquis,2025-10-09,MITCHELL P,T7 R9 WELS,BROOK TROUT,100,13,-68.8355259062,46.2350286324,
Penobscot,2025-10-09,EDWARDS FAMILY KIDS FISHING P,Lincoln,BROOK TROUT,125,13,-68.53515327684133,45.35708386581909,
Hancock,2025-10-13,PICKEREL P,T32 MD,BROOK TROUT,770,13,-68.454651909,44.9732921362,
Piscataquis,2025-10-14,MILO FARM (HARRIS) P,Milo,BROOK TROUT,75,13,-68.99338498331788,45.268214487174106,
Piscataquis,2025-10-14,SEBOEIS L,Lake View Plt,L.L. SALMON,300,14,-68.88439757108442,45.42110722926504,
Penobscot,2025-10-15,MILLINOCKET STREAM,T1 R8 WELS,BROOK TROUT,330,13,-68.72686655594019,45.73113053885064,
Washington,2025-10-16,GRAND L (EAST),Danforth,BROOK TROUT,500,13,-67.76561203426425,45.66996764851457,
Hancock,2025-10-16,NICATOUS L,T40 MD,SPLAKE,800,13,-68.143926885,45.0862405176,
Aroostook,2025-10-16,GRAND L (EAST),Orient,BROOK TROUT,500,13,-67.8043959001,45.735403458,
Aroostook,2025-10-16,GRAND L (EAST),Weston,BROOK TROUT,500,13,-67.8043959001,45.735403458,
Penobscot,2025-10-20,ENDLESS L,T3 R9 NWP,SPLAKE,400,13,-68.81339978260898,45.47110737815044,
Penobscot,2025-10-20,MUD P,Old Town,BROOK TROUT,1100,13,-68.7795569621,44.9519442479,
Penobscot,2025-10-21,ROUND P (LITTLE),Lincoln,BROOK TROUT,225,13,-68.4470462193,45.3140938099,
Penobscot,2025-10-21,FLATIRON P,T3 R9 NWP,BROOK TROUT,250,13,-69.3455079105,45.4587211627,
Hancock,2025-10-21,OXHEAD P (MIDDLE),T40 MD,BROOK TROUT,275,13,-68.235669785,45.0855212408,
Penobscot,2025-10-21,JERRY P,Millinocket,BROOK TROUT,50,13,-68.6817557169,45.6696653205,
Penobscot,2025-10-21,SMITH P,T3 Indian Purchase Twp,BROOK TROUT,275,13,-68.7777785114,45.6766784327,
Piscataquis,2025-10-22,NORTON P,Brownville,BROOK TROUT,275,13,-68.9695809563,45.3718747594,
Piscataquis,2025-10-22,SEBOEIS L,Lake View Plt,L.L. SALMON,200,13,-68.88439757108442,45.42110722926504,
Piscataquis,2025-10-27,SEBOEIS L,Lake View Plt,SPLAKE,500,13,-68.88439757108442,45.42110722926504,
Penobscot,2025-10-28,CEDAR L,T3 R9 NWP,SPLAKE,300,13,-68.80014545247073,45.528554832469425,
Hancock,2025-10-29,NICATOUS L,T40 MD,L.L. SALMON,630,13,-68.143926885,45.0862405176,
Washington,2025-10-30,LAMBERT L,Lambert Lake Twp,L.L. SALMON,20,18,-69.5131437424,45.8603117116,
Penobscot,2025-10-30,COLD STREAM P (UPPER),Lincoln,L.L. SALMON,20,18,-68.4750834358,45.2995178445,
Penobscot,2025-10-30,EDWARDS FAMILY KIDS FISHING P,Lincoln,BROOK TROUT,20,18,-68.53515327684133,45.35708386581909,
Penobscot,2025-10-30,EDWARDS FAMILY KIDS FISHING P,Lincoln,BROOK TROUT,125,14,-68.53515327684133,45.35708386581909,
Penobscot,2025-10-30,UPPER P,Lincoln,BROOK TROUT,40,18,-68.4163968082,45.3211597662,
Aroostook,2025-10-30,ROCK CRUSHER P,Island Falls,BROOK TROUT,200,13,-68.2908822361,46.0341227221,
Washington,2025-10-30,MUSQUASH L (EAST),Topsfield,L.L. SALMON,20,18,-67.8055292717,45.4100996185,
Piscataquis,2025-10-31,MILO FARM (HARRIS) P,Milo,BROOK TROUT,10,18,-68.99338498331788,45.268214487174106,
Piscataquis,2025-10-31,MILO FARM (HARRIS) P,Milo,BROOK TROUT,75,14,-68.99338498331788,45.268214487174106,
Piscataquis,2025-11-10,SEBOEIS L,Lake View Plt,L.L. SALMON,30,18,-68.88439757108442,45.42110722926504,
Penobscot,2025-11-10,MILLINOCKET L,T1 R8 WELS,L.L. SALMON,30,18,-68.7939903471,45.7592994858,
Penobscot,2025-11-10,MILLINOCKET L,T1 R8 WELS,L.L. SALMON,100,13,-68.7939903471,45.7592994858,
Penobscot,2025-11-10,CEDAR L,T3 R9 NWP,L.L. SALMON,90,13,-68.80014545247073,45.528554832469425,
Penobscot,2025-11-10,CEDAR L,T3 R9 NWP,L.L. SALMON,20,18,-68.80014545247073,45.528554832469425,
Aroostook,2025-11-11,PLEASANT L,Island Falls,L.L. SALMON,30,18,-68.183442248,46.0216627695,
Penobscot,2025-11-12,COLD STREAM P,Enfield,L.L. SALMON,30,18,-68.544563772,45.2668776274,
Hancock,2025-11-12,WEST L,T3 ND,L.L. SALMON,30,18,-68.1952819302,45.114448988,
Hancock,2025-11-12,OXHEAD P (MIDDLE),T40 MD,BROOK TROUT,50,18,-68.235669785,45.0855212408,
Hancock,2025-11-18,PICKEREL P,T32 MD,BROOK TROUT,60,18,-68.454651909,44.9732921362,
Penobscot,2025-11-18,MUD P,Old Town,BROOK TROUT,30,18,-68.7795569621,44.9519442479,
Penobscot,2025-11-19,UPPER P,Lincoln,BROOK TROUT,65,13,-68.4163968082,45.3211597662,
Penobscot,2025-11-19,JERRY P,Millinocket,BROOK TROUT,40,18,-68.6817557169,45.6696653205,
Penobscot,2025-11-20,WILEY P,Patten,BROOK TROUT,50,18,-68.5399834466,46.0010842558,
Penobscot,2025-11-20,WILEY P,Patten,BROOK TROUT,250,13,-68.5399834466,46.0010842558,
Penobscot,2025-11-24,PASSADUMKEAG R,Grand Falls Twp,BROOK TROUT,200,8,-67.563160812,45.2769322949,
Hancock,2025-11-24,NICATOUS STREAM,T3 ND,BROOK TROUT,200,8,-68.259049,45.209818,
Aroostook,2025-11-25,MATTAWAMKEAG R (EAST BRANCH),Forkstown Twp,BROOK TROUT,400,9,-68.03172378040088,45.89241061587763,
Aroostook,2025-11-25,MATTAWAMKEAG R,Haynesville,BROOK TROUT,300,9,-67.99638087006802,45.8361713403225,
Aroostook,2025-11-25,MATTAWAMKEAG R,Haynesville,BROOK TROUT,300,9,-67.99638087006802,45.8361713403225,
Aroostook,2025-04-08,BLACK P (LITTLE SO),T15 R9 WELS,BROOK TROUT,0,0,-68.8475888248,46.9713856695,
Aroostook,2025-04-23,MUD P,Linneus,BROOK TROUT,600,10,-68.0060918294,46.0391409731,
Aroostook,2025-04-23,STILES P,Dyer Brook,BROOK TROUT,250,10,-68.190625973,46.0697675194,
Aroostook,2025-04-23,STEWART P,Hodgdon,BROOK TROUT,250,10,-67.8807271446,46.0485690366,
Aroostook,2025-04-23,NICKERSON L,New Limerick,BROOK TROUT,400,10,-67.9257011444,46.0999297045,
Aroostook,2025-04-28,MONSON P,Fort Fairfield,BROOK TROUT,2000,10,-67.8035712513,46.6958737022,
Aroostook,2025-04-28,CONROY L,Monticello,BROOK TROUT,500,10,-67.8759678815,46.2893284083,
Aroostook,2025-04-28,LOGAN L,Houlton,BROOK TROUT,250,10,-67.8491357911,46.1852108093,
Aroostook,2025-04-29,ARNOLD BROOK L,Presque Isle,BROOK TROUT,800,10,-68.0282840497,46.6512445798,
Aroostook,2025-04-29,ROCKABEMA L,Moro Plt,BROOK TROUT,800,10,-68.3782860276,46.1822616407,
Piscataquis,2025-05-12,CARIBOU P (BIG),T7 R10 WELS,BROOK TROUT,200,10,-68.9847832452,46.2978203156,
Aroostook,2025-05-12,SLY BROOK L (THIRD),New Canada,L.L. SALMON,150,7,-68.5046142323,47.1141475045,
Aroostook,2025-05-12,GLAZIER L,T18 R10 WELS,LAKE TROUT,1000,7,-69.0072125737,47.2295348991,
Piscataquis,2025-05-12,BEAVER P (BIG),T7 R9 WELS,BROOK TROUT,500,10,-68.8568828351,46.2639189277,
Piscataquis,2025-05-12,CARIBOU P (LITTLE),T7 R10 WELS,BROOK TROUT,100,10,-68.9728406599,46.2917048706,
Piscataquis,2025-05-12,ISLAND (CHASE) P,T10 R10 WELS,BROOK TROUT,750,10,-69.0299989421,46.4836165152,
Penobscot,2025-05-12,MILLIMAGASSETT L,T7 R8 WELS,LAKE TROUT,700,7,-68.7727620254,46.2857762227,
Aroostook,2025-05-12,BEAU L,T19 R11 WELS,LAKE TROUT,1000,7,-69.0562667009,47.3393782524,
Aroostook,2025-05-12,BEAVER TAIL P,T14 R9 WELS,BROOK TROUT,650,10,-68.9504744437,46.9019579438,
Piscataquis,2025-05-12,ELBOW P (UPPER),T10 R11 WELS,BROOK TROUT,400,10,-69.0874452601,46.5338647756,
Aroostook,2025-05-12,ROUND MOUNTAIN P,T11 R8 WELS,BROOK TROUT,500,10,-68.7886785437,46.6021139929,
Aroostook,2025-05-13,DREWS (MEDUXNEKEAG) L,Linneus,BROWN TROUT,800,8,-68.0304967319,46.095602931,
Aroostook,2025-05-15,MEDUXNEKEAG R (NORTH BRANCH),Monticello,BROOK TROUT,250,10,-67.89131874475157,46.3130220330979,
Aroostook,2025-05-15,SCOPAN L,T11 R4 WELS,L.L. SALMON,200,7,-68.810551709,46.623980146,
Aroostook,2025-05-15,MEDUXNEKEAG R (NORTH BRANCH),TC R2 WELS,BROOK TROUT,250,10,-67.94599229263635,46.38994248001437,
Aroostook,2025-05-15,MICHAUD P,Fort Kent,BROOK TROUT,200,10,-68.6301634452,47.2114027712,
Aroostook,2025-05-15,SPAULDING L,Oakfield,BROOK TROUT,800,8,-68.1037237,46.10655639,
Aroostook,2025-05-15,CORBIN P,Grand Isle,BROOK TROUT,200,10,-68.16811500787063,47.25794649726515,
Aroostook,2025-05-16,MATTAWAMKEAG R (EAST BRANCH),Oakfield,BROOK TROUT,300,10,-68.15588900241559,46.04438978560175,
Aroostook,2025-05-16,MATTAWAMKEAG R (EAST BRANCH),Oakfield,BROOK TROUT,300,10,-68.15588900241559,46.04438978560175,
Aroostook,2025-05-16,MCNALLY P (UPPER),T11 R10 WELS,BROOK TROUT,1000,10,-69.0096319386,46.6286201717,
Aroostook,2025-05-20,MUSQUACOOK L (2ND),T11 R11 WELS,LAKE TROUT,1000,7,-69.178441,46.634721,
Aroostook,2025-05-20,UMSASKIS L,T11 R13 WELS,LAKE TROUT,500,7,-69.385476,46.596243,
Piscataquis,2025-05-22,HAYMOCK L,T7 R11 WELS,LAKE TROUT,1000,7,-69.1821945899,46.3023897492,
Aroostook,2025-05-27,CHURCH ON THE HILL P,Houlton,BROOK TROUT,150,10,-67.83899004895781,46.1263443201712,
Aroostook,2025-05-27,MANTLE L,Presque Isle,BROOK TROUT,500,10,-68.0012198294,46.6712505033,
Aroostook,2025-05-29,LONG L,T17 R4 WELS,L.L. SALMON,2500,6,-69.3775629273,46.6523813893,
Aroostook,2025-05-29,CROSS L,T16 R5 WELS,L.L. SALMON,500,6,-69.0515626581,47.2716414208,
Aroostook,2025-06-04,TOGUE P,T15 R9 WELS,L.L. SALMON,250,6,-68.8930688866,46.934147119,
Aroostook,2025-06-26,FISH RIVER,Fort Kent,L.L. SALMON,0,6,-68.59571312902743,47.25414504684666,
Aroostook,2025-07-02,LIMESTONE STREAM,Limestone,BROOK TROUT,200,11,-67.8249039107,46.9144627251,
Aroostook,2025-09-22,TIMONEY L,Oakfield,BROOK TROUT,3000,7,-68.081292643,46.1203035823,
Aroostook,2025-09-22,FISH RIVER,Fort Kent,BROOK TROUT,550,13,-68.59571312902743,47.25414504684666,
Aroostook,2025-09-22,FISH RIVER,Fort Kent,BROOK TROUT,550,13,-68.59571312902743,47.25414504684666,
Aroostook,2025-09-23,DUREPO L,Limestone,BROOK TROUT,2000,6,-67.8481185393,46.9462890617,
Aroostook,2025-09-23,TRAFTON L,Limestone,BROOK TROUT,2500,6,-67.8384186699,46.8853078887,
Aroostook,2025-09-24,CARRY L,Littleton,BROOK TROUT,1500,7,-67.8658295977,46.2200094837,
Aroostook,2025-09-24,DAIGLE P,New Canada,BROOK TROUT,250,7,-68.4683365386,47.1898377757,
Aroostook,2025-09-24,DAIGLE P,New Canada,BROOK TROUT,250,7,-68.4683365386,47.1898377757,
Aroostook,2025-09-24,STILES P,Dyer Brook,BROOK TROUT,150,7,-68.190625973,46.0697675194,
Aroostook,2025-09-24,NUMBER NINE L,T9 R3 WELS,BROOK TROUT,500,6,-68.0474902781,46.4164303114,
Aroostook,2025-09-24,DEEP L #1,Littleton,BROOK TROUT,600,7,-67.8649728676,46.2118034168,
Aroostook,2025-09-24,HANSON BROOK L,Mapleton,BROOK TROUT,2500,7,-68.0607011979,46.7062563814,
Aroostook,2025-09-25,ECHO L,Presque Isle,BROOK TROUT,6000,7,-68.006927148,46.6189085314,
Aroostook,2025-09-25,DICKWOOD L,Eagle Lake,BROOK TROUT,2000,6,-68.6749168393,47.0852891835,
Aroostook,2025-09-25,FOX P,T17 R12 WELS,BROOK TROUT,200,6,-69.2862249985,47.1648795565,
Aroostook,2025-09-25,BLACK P,Saint John Plt,BROOK TROUT,400,6,-68.7260221619,47.1684753898,
Aroostook,2025-09-25,HODGDON DEADWATER,Hodgdon,BROWN TROUT,250,11,-67.8705911281,46.0434541344,
Aroostook,2025-09-26,ISLAND P,T14 R8 WELS,BROOK TROUT,500,6,-68.7326210457,46.8889940441,
Aroostook,2025-09-29,FISH RIVER,Fort Kent,L.L. SALMON,275,10,-68.59571312902743,47.25414504684666,
Aroostook,2025-09-29,FISH RIVER,Fort Kent,L.L. SALMON,375,10,-68.59571312902743,47.25414504684666,
Aroostook,2025-09-29,SCOPAN L,T11 R4 WELS,L.L. SALMON,350,10,-68.810551709,46.623980146,
Aroostook,2025-09-30,NICKERSON L,New Limerick,BROOK TROUT,800,13,-67.9257011444,46.0999297045,
Aroostook,2025-09-30,SPAULDING L,Oakfield,BROOK TROUT,400,13,-68.1037237,46.10655639,
Aroostook,2025-09-30,DUREPO L,Limestone,BROOK TROUT,500,13,-67.8481185393,46.9462890617,
Aroostook,2025-10-01,UMCOLCUS L,T7 R5 WELS,BROOK TROUT,500,13,-68.435893097,46.2881421719,
Aroostook,2025-10-01,ROWE L,T11 R8 WELS,BROOK TROUT,250,13,-68.810551709,46.623980146,
Aroostook,2025-10-06,ROWE L,T11 R8 WELS,SPLAKE,300,13,-68.810551709,46.623980146,
Aroostook,2025-10-06,HALE P,Moro Plt,BROOK TROUT,700,6,-68.3996367511,46.1373772248,
Penobscot,2025-10-06,CARRY P,T8 R7 WELS,BROOK TROUT,200,6,-68.5941825324,46.3453717207,
Piscataquis,2025-10-06,MATTHEWS P,T8 R10 WELS,BROOK TROUT,200,6,-69.0618770341,46.3184020845,
Piscataquis,2025-10-06,CURRIER P (FIRST),T9 R11 WELS,BROOK TROUT,100,6,-69.0994245274,46.4198792409,
Piscataquis,2025-10-06,MOUNTAIN P,T10 R10 WELS,BROOK TROUT,275,6,-69.0108732098,46.5578795631,
Aroostook,2025-10-06,UGH L,T12 R14 WELS,BROOK TROUT,1000,6,-69.5559211845,46.7393428461,
Aroostook,2025-10-06,SCOPAN L,Squapan Twp,SPLAKE,375,13,-68.2278220404,46.5352065968,
Aroostook,2025-10-06,ROUND MOUNTAIN P,T11 R8 WELS,SPLAKE,300,13,-68.7886785437,46.6021139929,
Aroostook,2025-10-06,SCOPAN L,T11 R4 WELS,SPLAKE,375,13,-68.810551709,46.623980146,
Aroostook,2025-10-06,RIDEOUT P,T19 R12 WELS,BROOK TROUT,50,6,-69.2918423413,47.2960630833,
Piscataquis,2025-10-08,PILLSBURY P (LITTLE),T8 R11 WELS,BROOK TROUT,1500,6,-69.1525221191,46.3283751868,
Aroostook,2025-10-21,DREWS (MEDUXNEKEAG) L,Linneus,SPLAKE,250,13,-68.0304967319,46.095602931,
Aroostook,2025-10-21,CONROY L,Monticello,SPLAKE,200,13,-67.8759678815,46.2893284083,
Aroostook,2025-10-28,ARNOLD BROOK L,Presque Isle,BROOK TROUT,600,13,-68.0282840497,46.6512445798,
Aroostook,2025-10-28,CROSS L,T16 R5 WELS,L.L. SALMON,100,17,-69.0515626581,47.2716414208,
Aroostook,2025-10-30,ARNOLD BROOK L,Presque Isle,BROOK TROUT,400,13,-68.0282840497,46.6512445798,
Aroostook,2025-10-30,MADAWASKA L,T16 R4 WELS,L.L. SALMON,100,18,-68.2913138095,47.153729898,
Aroostook,2025-11-04,MADAWASKA L,T16 R4 WELS,BROOK TROUT,400,13,-68.2913138095,47.153729898,
Aroostook,2025-11-14,MADAWASKA L,T16 R4 WELS,BROOK TROUT,1250,13,-68.2913138095,47.153729898,
Piscataquis,2025-11-21,HAYMOCK L,T7 R11 WELS,LAKE TROUT,500,18,-69.1821945899,46.3023897492,
Aroostook,2025-11-24,SCOPAN L,T11 R4 WELS,BROOK TROUT,100,18,-68.810551709,46.623980146,
Aroostook,2025-11-24,ARNOLD BROOK L,Presque Isle,BROOK TROUT,50,18,-68.0282840497,46.6512445798,
Aroostook,,BLACK P,T15R9 WELS,ARCTIC CHAR,,,-68.839522,46.974063,High
Aroostook,,DEBOULLIE P,T15R9 WELS,ARCTIC CHAR,,,-68.855618,46.965112,Moderate
Aroostook,,GARDNER P,T15R9 WELS,ARCTIC CHAR,,,-68.885971,46.96096,Moderate
Aroostook,,PUSHINEER P,T15R9 WELS,ARCTIC CHAR,,,-68.841245,46.960786,Low
Franklin,,LONG P,Township E,ARCTIC CHAR,,,-70.089434,45.626023,High
Hancock,,FLOODS P,Otis,ARCTIC CHAR,,,-68.494068,44.740207,High
Hancock,,GREEN L,Dedham,ARCTIC CHAR,,,-68.492213,44.645626,Low
Piscataquis,,RAINBOW L,Rainbow Twp,ARCTIC CHAR,,,-69.116864,45.82722,Moderate
Piscataquis,,REED P (BIG),T8R10,ARCTIC CHAR,,,-69.057636,46.352963,Moderate
Piscataquis,,WADLEIGH P,T8R15,ARCTIC CHAR,,,-69.70971,46.35535,High
Piscataquis,,WASSATAQUOIK L,T4R10,ARCTIC CHAR,,,-68.951619,46.015535,High
Somerset,,BALD MOUNTAIN P,T2R3,ARCTIC CHAR,,,-69.729335,45.258539,High
Somerset,,ENCHANTED P,Upper Enchanted Twp,ARCTIC CHAR,,,-70.184722,45.434092,Very Low
Somerset,,PENOBSCOT L,Dole Brook Twp,ARCTIC CHAR,,,-70.217042,45.933532,High
Oxford,,UMBAGOG L,Magalloway Plt,NORTHERN PIKE,,,-71.034778,44.779156,
Oxford,,BEAR P,Harford,NORTHERN PIKE,,,-70.28169,44.339568,
Oxford,,BEAR P (LITTLE),Harford,NORTHERN PIKE,,,-70.290362,44.353792,
